categoria;categoria_id;codigo_barra;marca;marca_id;nombre;precio;precio_lista;producto_id;sku_id;stock;url
Helados y postres;625;7798138002647;Seitu;2001873;PALITO LIGHT DR. COLMILLOT CHOCOLATE / DULCE DE LECHE X 6 U;1019.99;1019.99;464923;21156;13;https://www.hiperlibertad.com.ar/palito-light-dr-colmillot-chocolate-dulce-de-leche-x-6-u/p
Helados y postres;625;7798138001350;Seitu;2001873;TORTA HELADA ISABELLA CLASICO;1172.0;1172.0;464922;21102;7;https://www.hiperlibertad.com.ar/torta-helada-isabella-clasico/p
Helados y postres;625;7798138004085;Seitu;2001873;BOMBON ESCOCES NEVADO EXTRA CROCANTE;1126.99;1126.99;464920;21090;14;https://www.hiperlibertad.com.ar/bombon-escoces-nevado-extra-crocante/p
Helados y postres;625;7798304840820;Noel;2001140;HELADOS NOEL DDL-FR-VAI 1KG;1280.5;1280.5;464232;21199;6;https://www.hiperlibertad.com.ar/helados-noel-ddl-fr-vai-1kg/p
Helados y postres;625;7798304840813;Noel;2001140;HELADO NOEL DDL-GRZ-CHOC X 1 KG;1454.99;1454.99;464230;21167;5;https://www.hiperlibertad.com.ar/helado-noel-ddl-grz-choc-x-1-kg/p
Helados y postres;625;7798138004245;Seitu;2001873;HELADOS SEI TU PALITO DE AGUA UVA X 8 U;644.99;644.99;463062;21152;3;https://www.hiperlibertad.com.ar/helados-sei-tu-palito-de-agua-uva-x-8-u/p
Helados y postres;625;7798138004221;Seitu;2001873;HELADOS SEI TU CARITA CHOCCOLATE-VAINILLA X 6 U;766.99;766.99;463060;21146;6;https://www.hiperlibertad.com.ar/helados-sei-tu-carita-choccolate-vainilla-x-6-u/p
Helados y postres;625;7798138004078;Seitu;2001873;BOMBON ESCOCES CLASICO EXTRA CROCANTE;1126.99;1126.99;463043;21089;9;https://www.hiperlibertad.com.ar/bombon-escoces-clasico-extra-crocante/p
Helados y postres;625;7798131010076;Copa Caribe;2001875;HELADO COPA CARIBE DDL-AME S/TACC 120G;440.0;440.0;458838;21134;8;https://www.hiperlibertad.com.ar/helado-copa-caribe-ddl-ame-s-tacc-120g/p
Helados y postres;625;7798131012117;La Montevideana;2001470;BARRA CHOCOLATE INTENSO LA MONTEVIDEANA 600GR;1759.99;1759.99;458837;21197;5;https://www.hiperlibertad.com.ar/barra-chocolate-intenso-la-montevideana-600gr/p
Helados y postres;625;7798070860701;Freddo;2001472;HELADO FREDDO FRUTILLA A LA CREMA X 375GR;999.99;999.99;458836;21163;6;https://www.hiperlibertad.com.ar/helado-freddo-frutilla-a-la-crema-x-375gr/p
Helados y postres;625;7798070860626;Freddo;2001472;Tabletas de Crema Americana Freddo 6 un;1300.0;1300.0;458835;13363;7;https://www.hiperlibertad.com.ar/tabletas-de-crema-americana-freddo-6-un/p
Helados y postres;625;7798131010984;Copa Caribe;2001875;HELADO COPA CARIBE FRUT-AME S/TACC 120G;440.0;440.0;458713;21124;6;https://www.hiperlibertad.com.ar/helado-copa-caribe-frut-ame-s-tacc-120g/p
Helados y postres;625;7798131010298;Copa Caribe;2001875;HELADO COPA CARIBE CHO-AME S/TACC 120G;440.0;440.0;458712;21196;8;https://www.hiperlibertad.com.ar/helado-copa-caribe-cho-ame-s-tacc-120g/p
Helados y postres;625;7798131010847;La Montevideana;2001470;HELADO LA MONTEVIDIANA LIMÓN X 500GR;827.99;827.99;458710;21182;2;https://www.hiperlibertad.com.ar/helado-la-montevidiana-limon-x-500gr/p
Helados y postres;625;7798131012209;La Montevideana;2001470;Helado La Montevideana Chocolate Dulce de leche Granizado Americana Flan 1,5 kg;2748.99;2748.99;458709;13184;2;https://www.hiperlibertad.com.ar/helado-la-montevideana-chocolate-dulce-de-leche-granizado-americana-flan-1-5-kg/p
Helados y postres;625;7798131011356;La Montevideana;2001470;Helado La Montevideana Granizado Vainilla Frutilla Flan 1,5 kg;2748.99;2748.99;458708;13228;4;https://www.hiperlibertad.com.ar/helado-la-montevideana-granizado-vainilla-frutilla-flan-1-5-kg/p
Helados y postres;625;7798131012124;Fantoche;2001473;Alfajor Triple Fantoche helado X 6 u;2798.99;2798.99;458693;12810;9;https://www.hiperlibertad.com.ar/alfajor-triple-fantoche-helado-x-6-u/p
Helados y postres;625;7798131012148;La Montevideana;2001470;CHOCOBARRA LA MONTEVIDEANA X 600 GR;1759.99;1759.99;458692;21195;6;https://www.hiperlibertad.com.ar/chocobarra-la-montevideana-x-600-gr/p
Helados y postres;625;7798070860794;Freddo;2001472;HELADO FREDDO COOKIE X 375GR;999.99;999.99;458691;21144;6;https://www.hiperlibertad.com.ar/helado-freddo-cookie-x-375gr/p
Helados y postres;625;7798131012094;La Montevideana;2001470;Torta Helada Bomba Frutos de Bosque 800 grs;3298.99;3298.99;458673;13296;6;https://www.hiperlibertad.com.ar/torta-helada-bomba-frutos-de-bosque-800-grs/p
Helados y postres;625;7798131012087;La Montevideana;2001470;Torta Helada Bomba Dulce de leche 800 grs;3298.99;3298.99;458672;13267;6;https://www.hiperlibertad.com.ar/torta-helada-bomba-dulce-de-leche-800-grs/p
Helados y postres;625;7798070860688;Freddo;2001472;HELADO FREDDO BANANA SPLIT 375 G;999.99;999.99;458671;21143;5;https://www.hiperlibertad.com.ar/helado-freddo-banana-split-375-g/p
Helados y postres;625;7798070860725;Freddo;2001472;HELADO FREDDO 375 DDL TENTACION;999.99;999.99;458670;21122;1;https://www.hiperlibertad.com.ar/helado-freddo-375-ddl-tentacion/p
Helados y postres;625;7798070860718;Freddo;2001472;Hleado Freddo Doble Tentación Chocolate 375 grs;999.99;999.99;458669;12809;3;https://www.hiperlibertad.com.ar/hleado-freddo-doble-tentacion-chocolate-375-grs/p
Helados y postres;625;7790580111243;Bon o Bon;2000574;Bocaditos Helados Bon O Bon Citos Pote x 180gr;964.49;964.49;450531;16033;2;https://www.hiperlibertad.com.ar/bocaditos-helados-bon-o-bon-citos-pote-x-180gr/p
Helados y postres;625;656750748251;Casa Vegana;2002129;MOUSSE DE CHOCOLATE CASA VEGANA X 115 Gr;1108.0;1108.0;504977;40043;34;https://www.hiperlibertad.com.ar/mousse-de-chocolate-casa-vegana-x-115-gr/p
Helados y postres;625;656750748244;Casa Vegana;2002129;VOLCAN DE CHOCOLATE CASA VEGANA X 120 Gr;1108.0;1108.0;504976;40042;34;https://www.hiperlibertad.com.ar/volcan-de-chocolate-casa-vegana-x-120-gr/p
Carnes y pollo;626;7798016103329;Granja Tres Arroyos;2001906;NUGGETS DE POLLO CONGELADOS X 450 GR;879.0;879.0;316477;16113;48;https://www.hiperlibertad.com.ar/nuggets-de-pollo-congelados-x-450-gr/p
Carnes y pollo;626;7798016103756;Granja Tres Arroyos;2001906;SUPREMA CRISPY DE POLLO CONGELADOS X 420 GR;969.0;969.0;316474;15929;103;https://www.hiperlibertad.com.ar/suprema-crispy-de-pollo-congelados-x-420-gr/p
Carnes y pollo;626;7798016103770;Granja Tres Arroyos;2001906;MEDALLON DE POLLO CONGELADOS X 375 GR;559.0;559.0;316469;16335;46;https://www.hiperlibertad.com.ar/medallon-de-pollo-congelados-x-375-gr/p
Carnes y pollo;626;7798016103312;Granja Tres Arroyos;2001906;POCHOCLOS DE POLLO CONGELADOS X 460 GR;749.0;749.0;316467;15398;46;https://www.hiperlibertad.com.ar/pochoclos-de-pollo-congelados-x-460-gr/p
Carnes y pollo;626;7798016102933;Granja Tres Arroyos;2001906;INNER FILLETTE DE POLLO CONGELADO IQF (SUPREMITAS) X 800 GR;2499.0;2499.0;305540;21136;18;https://www.hiperlibertad.com.ar/inner-fillette-de-pollo-congelado-iqf-supremitas-x-800-gr/p
Carnes y pollo;626;7790070036063;Granja del sol;2001460;SUPREMAS DE POLLO GRANJA DEL SOL X 360 Gr;1598.99;1598.99;504534;40908;35;https://www.hiperlibertad.com.ar/supremas-de-pollo-granja-del-sol-x-360-gr/p
Carnes y pollo;626;7798016102247;Granja Tres Arroyos;2001906;SUPREMA FILETTE DE POLLO CONGELADA IQF X 800 GR;2499.0;2499.0;202558;21111;17;https://www.hiperlibertad.com.ar/suprema-filette-de-pollo-congelada-iqf-x-800-gr/p
Carnes y pollo;626;7798016102216;Granja Tres Arroyos;2001906;PATAMUSLO DE POLLO CONGELADOS IQF X 800 GR;2199.0;2199.0;202556;21097;1;https://www.hiperlibertad.com.ar/patamuslo-de-pollo-congelados-iqf-x-800-gr/p
Carnes y pollo;626;7798016102230;Granja Tres Arroyos;2001906;PATAS DE POLLO CONGELADAS IQF X 800 GR;1199.0;1199.0;202554;21096;44;https://www.hiperlibertad.com.ar/patas-de-pollo-congeladas-iqf-x-800-gr/p
Carnes y pollo;626;7798016103763;Granja Tres Arroyos;2001906;SUPREMA DE POLLO REBOZADA CONGELADA X 360 GR;639.0;639.0;80239;21098;43;https://www.hiperlibertad.com.ar/suprema-de-pollo-rebozada-congelada-x-360-gr/p
Carnes y pollo;626;7790070036148;Granja del sol;2001460;SUPREMITAS DE POLLO GRANJA DEL SOL X 460 Gr;1659.0;1659.0;504597;40957;36;https://www.hiperlibertad.com.ar/supremitas-de-pollo-granja-del-sol-x-460-gr/p
Carnes y pollo;626;7798016102254;Granja Tres Arroyos;2001906;MUSLOS DE POLLO CONGELADOS IQF X 800 GR;1199.0;1199.0;202555;21127;40;https://www.hiperlibertad.com.ar/muslos-de-pollo-congelados-iqf-x-800-gr/p
Hamburguesas y milanesas;627;7798342151018;Not Company;2001971;MILANESA NOTCHICKENMILA® 2 X 220 Gr;780.0;780.0;490439;34659;19;https://www.hiperlibertad.com.ar/milanesa-notchickenmila/p
Hamburguesas y milanesas;627;7790360968548;Mir;2000012;HAMB SWIFT  12 UN;1111.99;1111.99;479010;24148;311;https://www.hiperlibertad.com.ar/hamburguesas-clasicas-swift-x-12-un/p
Hamburguesas y milanesas;627;7798109400441;Manjar;2001496;MILANESAS MIJO MANJAR  QUESO AVN 4 UN;460.99;460.99;471642;16828;5;https://www.hiperlibertad.com.ar/milanesas-mijo-manjar-queso-avn-4-un/p
Hamburguesas y milanesas;627;7798109400434;Manjar;2001496;MILANESAS MANJAR QUINOA QUESO AVN 4 U;460.99;460.99;471641;16807;18;https://www.hiperlibertad.com.ar/milanesas-manjar-quinoa-queso-avn-4-u/p
Hamburguesas y milanesas;627;7798109400427;Manjar;2001496;MILANESAS MANJAR LENT QUESO AVN 4 UN;460.99;460.99;471640;16812;38;https://www.hiperlibertad.com.ar/milanesas-manjar-lent-queso-avn-4-un/p
Hamburguesas y milanesas;627;7798109400403;Manjar;2001496;MILANESAS MANJAR ARV AVN 4 UN;359.99;359.99;471638;16806;7;https://www.hiperlibertad.com.ar/milanesas-manjar-arv-avn-4-un/p
Hamburguesas y milanesas;627;7798109400366;Manjar;2001496;MILANESA SOJA MANJAR ACEITUNAS 4 UN;359.99;359.99;471634;16836;37;https://www.hiperlibertad.com.ar/milanesa-soja-manjar-aceitunas-4-un/p
Hamburguesas y milanesas;627;7798109400342;Manjar;2001496;MILANESA DE SOJA MANJAR QUESO AVN 4U;359.99;359.99;471617;16816;18;https://www.hiperlibertad.com.ar/milanesa-de-soja-manjar-queso-avn-4u/p
Hamburguesas y milanesas;627;7798109400335;Manjar;2001496;MILANESA SOJA MANJAR Q.AZUL AVN 4 U;359.99;359.99;471616;16805;44;https://www.hiperlibertad.com.ar/milanesa-soja-manjar-q-azul-avn-4-u/p
Hamburguesas y milanesas;627;7798109400311;Manjar;2001496;MILANESA SOJA MANJAR CLAS AVN 4 UN;285.0;285.0;471614;16804;32;https://www.hiperlibertad.com.ar/milanesa-soja-manjar-clas-avn-4-un/p
Hamburguesas y milanesas;627;7790360967961;Swift;2000306;Medallones Swift Receta Especial 320 Gr - 4 U;1119.64;1119.64;438072;13959;3;https://www.hiperlibertad.com.ar/medallones-swift-receta-especial-320-gr-4-u/p
Hamburguesas y milanesas;627;7790360967701;Swift;2000306;Hamburguesa Swift Casera Cong 2 un;794.0;794.0;433927;13238;50;https://www.hiperlibertad.com.ar/hamburguesa-swift-casera-cong-2-un/p
Hamburguesas y milanesas;627;7790360967411;Swift;2000306;Hamburguesa Swift Clasica Cong 2 un;749.0;749.0;412397;13233;32;https://www.hiperlibertad.com.ar/hamburguesa-swift-clasica-cong-2-un/p
Hamburguesas y milanesas;627;7790079020711;Paladini;2000786;Hamburguesa Paladini Cong 4 un;1047.99;1047.99;385192;13290;19;https://www.hiperlibertad.com.ar/hamburguesa-paladini-cong-4-un/p
Hamburguesas y milanesas;627;7790670050964;Paty;2001327;Mila Paty Cong 4 100 gr;950.99;950.99;385052;13324;33;https://www.hiperlibertad.com.ar/mila-paty-cong-4-100-gr/p
Hamburguesas y milanesas;627;7790670050780;Paty;2001327;Hamburguesa Paty Clásico 20 un;4139.0;4139.0;368879;13358;42;https://www.hiperlibertad.com.ar/hamburguesa-paty-clasico-20-un/p
Hamburguesas y milanesas;627;7790360026682;Swift;2000306;Hamburguesa Swift Parrillera Cong 4 un;1119.64;1119.64;368731;13273;34;https://www.hiperlibertad.com.ar/hamburguesa-swift-parrillera-cong-4-un/p
Hamburguesas y milanesas;627;7790360026606;Swift;2000306;Hamburguesa Swift Doble plus Cong 2 un;475.0;475.0;368730;13239;62;https://www.hiperlibertad.com.ar/hamburguesa-swift-doble-plus-cong-2-un/p
Hamburguesas y milanesas;627;7790360026576;Swift;2000306;Hamburguesa Swift Clasica Cong 4 un;866.0;866.0;368728;13186;67;https://www.hiperlibertad.com.ar/hamburguesa-swift-clasica-cong-4-un/p
Hamburguesas y milanesas;627;7790670050650;Paty;2001327;Hamburguesa Paty Clásico 4 un;925.0;925.0;366836;13359;104;https://www.hiperlibertad.com.ar/hamburguesa-paty-clasico-4-un/p
Hamburguesas y milanesas;627;7790670050612;Paty;2001327;Hamburguesa Paty Grandes 2 un;749.0;749.0;366820;13314;17;https://www.hiperlibertad.com.ar/hamburguesa-paty-grandes-2-un/p
Hamburguesas y milanesas;627;7790670050070;Barfy;2001577;MEDALLON BARFY FLOW 2+2U;312.99;312.99;365068;20577;42;https://www.hiperlibertad.com.ar/medallon-barfy-flow-2-2u/p
Hamburguesas y milanesas;627;7790670050063;Barfy;2001577;Medallón De Carne Barfy 2 U - 110 Gr;223.99;223.99;365045;14213;23;https://www.hiperlibertad.com.ar/medallon-de-carne-barfy-2-u-110-gr/p
Hamburguesas y milanesas;627;7790079016011;Fela;2001505;Medallon de carne Fela Cong 2 un;230.0;230.0;359042;13257;240;https://www.hiperlibertad.com.ar/medallon-de-carne-fela-cong-2-un/p
Hamburguesas y milanesas;627;7790079015649;Fela;2001505;Medallon de carne Fela Cong 4 un;454.0;454.0;353731;13255;103;https://www.hiperlibertad.com.ar/medallon-de-carne-fela-cong-4-un/p
Hamburguesas y milanesas;627;7790174000564;Vegetalex;2001474;Milanesa de soja Vegetalex Cebolla Cong 340 grs;511.0;511.0;349336;13217;19;https://www.hiperlibertad.com.ar/milanesa-de-soja-vegetalex-cebolla-cong-340-grs/p
Hamburguesas y milanesas;627;7790174000540;Vegetalex;2001474;Milanesa de soja y espinaca Vegetalex Cong 340 grs;498.99;498.99;349335;13276;15;https://www.hiperlibertad.com.ar/milanesa-de-soja-y-espinaca-vegetalex-cong-340-grs/p
Hamburguesas y milanesas;627;7790174000533;Vegetalex;2001474;Milanesa de soja Vegetalex Cong 340 grs;497.99;497.99;349334;13275;10;https://www.hiperlibertad.com.ar/milanesa-de-soja-vegetalex-cong-340-grs/p
Hamburguesas y milanesas;627;7790079020704;Paladini;2000786;Hamburguesa Paladini Flow Pack Cong 2 un;504.0;504.0;239832;13298;191;https://www.hiperlibertad.com.ar/hamburguesa-paladini-flow-pack-cong-2-un/p
Hamburguesas y milanesas;627;7790070035967;Granja del sol;2001460;MILANESAS DE SOJA GRANJA DEL SOL TIPO CASERO X 330 Gr;676.99;676.99;504535;40923;43;https://www.hiperlibertad.com.ar/milanesas-de-soja-granja-del-sol-tipo-casero-x-330-gr/p
Hamburguesas y milanesas;627;7790070036025;Granja del sol;2001460;MILANESAS DE 5 VEGETALES GRANJA DEL SOL X 4 U;857.99;857.99;504403;40920;51;https://www.hiperlibertad.com.ar/milanesas-de-5-vegetales-granja-del-sol-x-4-u/p
Hamburguesas y milanesas;627;7790070036223;Lucchetti;2000301;MILANESAS DE SOJA LUCCHETTI X 290 Gr;547.99;547.99;503433;39803;58;https://www.hiperlibertad.com.ar/milanesas-de-soja-lucchetti-x-290-gr/p
Hamburguesas y milanesas;627;7793281493052;Unión Ganadera;2002061;HAMBURGUESAS UNION GANADERA 2u x 110gr;707.99;707.99;495694;37638;8;https://www.hiperlibertad.com.ar/hamburguesas-union-ganadera-2u-x-110gr/p
Hamburguesas y milanesas;627;7793281493113;Mir;2000012;MILANESAS PECETO UG X 500 GR;1898.0;1898.0;495599;37649;16;https://www.hiperlibertad.com.ar/milanesa-de-peceto-union-ganadera-x-500-gr/p
Hamburguesas y milanesas;627;7793281493120;Mir;2000012;MILANESAS NALGA UG  X 500 GR;1715.99;1715.99;495598;37648;14;https://www.hiperlibertad.com.ar/milanesas-de-nalga-union-ganadera-x-500-gr/p
Hamburguesas y milanesas;627;7793281493076;Chacra Nuestra;2002062;MEDALLONES DE CARNE CHACRA NUESTRA FINITAS 4 U X 55 GRS;545.99;545.99;495596;37646;4;https://www.hiperlibertad.com.ar/medallones-de-carne-chacra-nuestra-finitas-4-u-x-55-grs/p
Hamburguesas y milanesas;627;7793281493038;Chacra Nuestra;2002062;MEDALLONES DE CARNE CHACRA NUESTRA FINITAS 2 U X 55 GRS;192.0;192.0;495595;37645;25;https://www.hiperlibertad.com.ar/medallones-de-carne-chacra-nuestra-finitas-2-u-x-55-grs/p
Hamburguesas y milanesas;627;7793281492543;Unión Ganadera;2002061;HAMBURGUESAS DE CERDO UNION GANADERA 2 U X 83 GR;570.0;570.0;495594;37644;10;https://www.hiperlibertad.com.ar/hamburguesas-de-cerdo-union-ganadera-2-u-x-83-gr/p
Hamburguesas y milanesas;627;7793281493069;Unión Ganadera;2002061;HAMBURGUESAS UNION GANADERA 4 U X 69 GR;648.0;864.0;495591;37640;16;https://www.hiperlibertad.com.ar/hamburguesas-union-ganadera-4-u-x-69-gr/p
Hamburguesas y milanesas;627;7790670052265;Paty;2001327;HAMBURGUESAS PATY GRANDES DE CANCHA 125 Gr X 10 U;3513.0;3513.0;495309;36510;14;https://www.hiperlibertad.com.ar/hamburguesas-paty-grandes-de-cancha-125-gr-x-10-u/p
Hamburguesas y milanesas;627;7790670051404;Tres Cruces;2001837;MEDALLON TRES CRUCES 2 U;189.0;189.0;462713;20644;116;https://www.hiperlibertad.com.ar/medallon-tres-cruces-2-u/p
Hamburguesas y milanesas;627;7790070035554;Granja del sol;2001460;Veggies Granja del Sol Cebolla Caramelizada y Arroz Yamani Cong 4 un;789.0;789.0;458925;13285;40;https://www.hiperlibertad.com.ar/veggies-granja-del-sol-cebolla-caramelizada-y-arroz-yamani-cong-4-un/p
Hamburguesas y milanesas;627;7790079021015;MAX;2001866;MEDALLONES FELA C. VACUNA MAX X 2U;454.0;454.0;439994;21079;28;https://www.hiperlibertad.com.ar/medallones-fela-c-vacuna-max-x-2u/p
Hamburguesas y milanesas;627;7790360967817;Swift;2000306;Milanesas de soja Swift Rellenas Tomate y Queso Cong 330 grs;481.99;481.99;438362;13224;12;https://www.hiperlibertad.com.ar/milanesas-de-soja-swift-rellenas-tomate-y-queso-cong-330-grs/p
Hamburguesas y milanesas;627;7790360967800;Swift;2000306;Milanesas de soja Swift Rellenas Espinaca y Queso Cong 330 grs;481.99;481.99;438361;13191;72;https://www.hiperlibertad.com.ar/milanesas-de-soja-swift-rellenas-espinaca-y-queso-cong-330-grs/p
Hamburguesas y milanesas;627;7790360967794;Swift;2000306;Milanesas de soja Swift Rellenas Jamon y Queso Cong 330 grs;481.99;481.99;438075;13194;63;https://www.hiperlibertad.com.ar/milanesas-de-soja-swift-rellenas-jamon-y-queso-cong-330-grs/p
Hamburguesas y milanesas;627;7790360967961;Swift;2000306;Medallones Swift Receta Especial 320 Gr - 4 U;1119.64;1119.64;438072;13959;3;https://www.hiperlibertad.com.ar/medallones-swift-receta-especial-320-gr-4-u/p
Hamburguesas y milanesas;627;7790360967763;Swift;2000306;Medallon de Carne Swift flow pack Cong 4 un;336.99;336.99;434130;13274;206;https://www.hiperlibertad.com.ar/medallon-de-carne-swift-flow-pack-cong-4-un/p
Hamburguesas y milanesas;627;7790670050728;Paty;2001327;Hamburguesa Paty Finitas 2 un;209.99;209.99;366839;13315;310;https://www.hiperlibertad.com.ar/hamburguesa-paty-finitas-2-un/p
Hamburguesas y milanesas;627;7790070035981;Granja del sol;2001460;MILANESAS DE SOJA CON ESPINACA GRANJA DEL SOL X 320 Gr;724.0;724.0;503600;39800;62;https://www.hiperlibertad.com.ar/milanesas-de-soja-con-espinaca-granja-del-sol-x-320-gr/p
Hamburguesas y milanesas;627;7790070031778;Lucchetti;2000301;MILANESAS DE SOJA LUCCHETTI 4 U;797.99;797.99;475431;20927;81;https://www.hiperlibertad.com.ar/milanesas-de-soja-lucchetti-4-u/p
Hamburguesas y milanesas;627;7798109400328;Simplot;2001685;MILANESA DE SOJA MANJAR JYQ AVN X 4U;359.99;359.99;471615;16830;33;https://www.hiperlibertad.com.ar/milanesa-de-soja-manjar-jyq-avn-x-4u/p
Hamburguesas y milanesas;627;7790360967824;Swift;2000306;Milanesas de soja Swift Clásicas Cong 290 grs;336.99;336.99;438074;13212;54;https://www.hiperlibertad.com.ar/milanesas-de-soja-swift-clasicas-cong-290-grs/p
Hamburguesas y milanesas;627;7790079020834;Paladini;2000786;Milanesas de Soja Paladini Con Jamon y Queso Cong 2 un;370.99;370.99;408805;13221;24;https://www.hiperlibertad.com.ar/milanesas-de-soja-paladini-con-jamon-y-queso-cong-2-un/p
Hamburguesas y milanesas;627;7790670050957;Paty;2001327;Mila Paty Cong 2 100 gr;481.99;481.99;385051;13343;31;https://www.hiperlibertad.com.ar/mila-paty-cong-2-100-gr/p
Hamburguesas y milanesas;627;7790670050827;Good Mark;2001544;Hamburguesas Good Mark De Carne 320 Gr;706.06;706.06;368881;14095;89;https://www.hiperlibertad.com.ar/hamburguesas-good-mark-de-carne-320-gr/p
Hamburguesas y milanesas;627;7790360026583;Swift;2000306;Hamburguesa Swift Clasica Cong 20 un;4229.99;4229.99;368727;13254;61;https://www.hiperlibertad.com.ar/hamburguesa-swift-clasica-cong-20-un/p
Hamburguesas y milanesas;627;7790670050766;Paty;2001327;Hamburguesa Paty Express 4 un;578.0;578.0;367377;13352;369;https://www.hiperlibertad.com.ar/hamburguesa-paty-express-4-un/p
Hamburguesas y milanesas;627;7790360008541;La blanca;2001481;Medallon de carne La Blanca Cong 2 un;164.15;164.15;327065;13441;102;https://www.hiperlibertad.com.ar/medallon-de-carne-la-blanca-cong-2-un/p
Hamburguesas y milanesas;627;7790360966841;Swift;2000306;Medallon Swift de carne vacuna con Soja Cong. x 4U;502.99;502.99;78317;13175;134;https://www.hiperlibertad.com.ar/medallon-swift-de-carne-vacuna-con-soja-cong-x-4u/p
Hamburguesas y milanesas;627;7790360966797;Swift;2000306;Medallon de carne Swift Cong 2 un;196.0;196.0;16326;13198;140;https://www.hiperlibertad.com.ar/medallon-de-carne-swift-cong-2-un/p
Hamburguesas y milanesas;627;7790070036049;Granja del sol;2001460;MILANESAS DE SOJA RELLENAS GRANJA DEL SOL CALABAZA Y QUESO X 4 U;1104.0;1104.0;504402;40939;77;https://www.hiperlibertad.com.ar/milanesas-de-soja-rellenas-granja-del-sol-calabaza-y-queso-x-4-u/p
Hamburguesas y milanesas;627;7790670051831;Paty;2001327;HAMBURGUESA PATY CONGELADA 72;747.0;747.0;466406;18590;149;https://www.hiperlibertad.com.ar/hamb-bov-sc-72g-paty/p
Hamburguesas y milanesas;627;7790670051329;Paty;2001327;Hamburguesa Con Cebolla Paty 2 Un;646.95;646.95;434931;18013;38;https://www.hiperlibertad.com.ar/hamburguesa-con-cebolla-paty-2-un/p
Hamburguesas y milanesas;627;7790670051312;Paty;2001327;Hamburguesa Con Queso Provolone Paty 2 Un;668.02;668.02;434930;18125;41;https://www.hiperlibertad.com.ar/hamburguesa-con-queso-provolone-paty-2-un/p
Hamburguesas y milanesas;627;7790360967404;La blanca;2001481;Medallon de carne La Blanca Cong 4 un;374.99;374.99;409869;13366;98;https://www.hiperlibertad.com.ar/medallon-de-carne-la-blanca-cong-4-un/p
Hamburguesas y milanesas;627;7790360026590;Swift;2000306;Hamburguesa Swift Clasica Cong 12 un;2225.69;2472.99;368726;13272;42;https://www.hiperlibertad.com.ar/hamburguesa-swift-clasica-cong-12-un/p
Hamburguesas y milanesas;627;7790670050605;Paty;2001327;Hamburguesa Paty Grandes 4 un;1497.0;1497.0;366837;13306;16;https://www.hiperlibertad.com.ar/hamburguesa-paty-grandes-4-un/p
Hamburguesas y milanesas;627;7790670050674;Paty;2001327;Hamburguesa Paty Clásico 2 un;492.99;492.99;366819;13325;28;https://www.hiperlibertad.com.ar/hamburguesa-paty-clasico-2-un/p
Hamburguesas y milanesas;627;7790670050667;Paty;2001327;Hamburguesa Paty Clásico 12 un;2729.0;2729.0;366790;13333;29;https://www.hiperlibertad.com.ar/hamburguesa-paty-clasico-12-un/p
Hamburguesas y milanesas;627;7790079019616;Paladini;2000786;Paladini Hamburguesas De Carne Mas Finas 2 Und;330.0;330.0;349333;17833;71;https://www.hiperlibertad.com.ar/paladini-hamburguesas-de-carne-mas-finas-2-und/p
Hamburguesas y milanesas;627;7790174001271;Vegetalex;2001474;MEDALLON BURGER VEGETALEX 100% VEGETAL X 226 Gr;734.99;734.99;480522;30155;0;https://www.hiperlibertad.com.ar/medallon-burger-vegetalex-100-vegetal-x-226-gr/p
Libros y novelas;633;9789871713585;Mir;2000012;GUIA ESENCIAL DE MANGA Y ANIM;1529.1;1699.0;506541;40864;2;https://www.hiperlibertad.com.ar/guia-esencial-de-manga-y-anim/p
Libros y novelas;633;9789506446673;Mir;2000012;BUSCANDO A ASHLEY;4319.1;4799.0;506537;40816;3;https://www.hiperlibertad.com.ar/buscando-a-ashley/p
Libros y novelas;633;9789878988269;Mir;2000012;DINOSAURIOS DE AMERICA;2519.1;2799.0;506535;40871;12;https://www.hiperlibertad.com.ar/dinosaurios-de-america/p
Libros y novelas;633;9789878988238;Mir;2000012;FORMAS Y COLORES-JUEGO Y APRE;719.91;799.9;506534;40843;2;https://www.hiperlibertad.com.ar/formas-y-colores-juego-y-apre/p
Libros y novelas;633;9789878988283;Mir;2000012;TATI PINTA DINOSAURIOS;629.91;699.9;506533;40862;11;https://www.hiperlibertad.com.ar/tati-pinta-dinosaurios/p
Libros y novelas;633;9789878988276;Mir;2000012;TATI JUEGA CON LOS UNICORNIOS;629.91;699.9;506532;40805;7;https://www.hiperlibertad.com.ar/tati-juega-con-los-unicornios/p
Libros y novelas;633;9789877363937;Mir;2000012;CUENTOS CLASICOS PARA SOÑAR F;2249.1;2499.0;506531;40870;2;https://www.hiperlibertad.com.ar/cuentos-clasicos-para-so-ar-f/p
Libros y novelas;633;9789877255355;Mir;2000012;AMISTADES PELIGROSAS, LAS;1349.1;1499.0;506527;40832;1;https://www.hiperlibertad.com.ar/amistades-peligrosas-las/p
Libros y novelas;633;9789878220109;Mir;2000012;PASIONES TOXICAS-BOOKET;2250.0;2500.0;506526;40803;2;https://www.hiperlibertad.com.ar/pasiones-toxicas-booket/p
Libros y novelas;633;9789878220093;Mir;2000012;QUERERME MAS-BOOKET;2250.0;2500.0;506525;40842;2;https://www.hiperlibertad.com.ar/quererme-mas-booket/p
